node_id,type,distance_to_root
162,slab,15130.265696544404
163,slab,15327.242852580326
164,slab,15516.979512190428
165,slab,15695.86495039041
166,slab,15828.529942004627
167,slab,15955.021048411361
168,slab,16083.083533160017
169,slab,16255.13003850087
170,slab,16381.621144907605
171,slab,16535.244059864977
172,slab,16653.56565552697
173,slab,16811.045813007207
174,slab,16968.525970487444
175,slab,17169.523482909863
176,slab,17323.146397867236
177,slab,17463.146397867236
178,slab,17620.626555347473
179,slab,17735.517808278233
180,slab,17820.37062202062
181,slab,17977.850779500855
182,slab,18044.183275307965
183,slab,18191.152659874955
184,slab,18354.859715312403
185,slab,18494.859715312403
186,slab,18592.83930502373
187,slab,18716.127585083108
188,slab,18873.607742563345
189,slab,19031.08790004358
190,slab,19197.220377301943
191,slab,19326.8351912701
192,slab,19498.88169661095
193,slab,19670.928201951803
194,slab,19879.734332130014
195,slab,20064.125221275874
196,branch,20160.165101910603
197,slab,20399.52098088025
198,slab,20560.76613584622
199,slab,20706.36833363183
200,slab,20835.98314759999
201,slab,20965.597961568146
202,branch,21138.9385691919
203,slab,21238.815512233694
204,slab,21454.222104519074
205,slab,21658.182885062786
206,slab,21911.954435871776
207,slab,22097.42680578169
208,slab,22199.407196053548
209,slab,22319.407196053548
210,slab,22489.11282353832
211,slab,22709.11282353832
212,slab,22837.175308286976
213,slab,22994.655465767213
214,slab,23096.63585603907
215,slab,23281.02674518493
216,slab,23528.54709094204
217,slab,23680.10383465119
218,slab,23878.59816706398
219,slab,24008.21298103214
220,slab,24172.507497451923
221,slab,24354.82898720453
222,slab,24571.162063732372
223,slab,24718.131448299362
224,slab,24906.811070940494
225,slab,25049.63963951135
226,slab,25207.11979699159
227,slab,25381.475754733216
228,slab,25528.445139300205
229,slab,25632.36818775434
230,branch,25747.2594406851
231,slab,25881.005807461035
232,branch,26024.36361348638
233,slab,26131.44266066279
234,slab,26288.922818143026
235,slab,26382.731133339494
236,slab,26439.299675834416
237,slab,26573.463754484404
238,slab,26712.747637256245
239,slab,26857.66140471814
240,slab,27051.568599014794
241,slab,27179.631083763452
242,slab,27368.310706404583
243,slab,27481.447791394432
244,slab,27652.327866300784
245,slab,27809.80802378102
246,slab,28011.79812254826
247,slab,28169.2782800285
248,slab,28342.483360785387
249,slab,28516.839318527014
250,slab,28702.31168843693
251,slab,28890.99131107806
252,slab,29036.593508863672
253,slab,29121.446322606058
254,slab,29239.76791826805
255,slab,29397.248075748288
256,slab,29515.56967141028
257,slab,29708.44268663014
258,slab,29936.477771649967
259,slab,30092.6827651681
260,slab,30232.6827651681
261,slab,30378.284962953712
262,slab,30507.89977692187
263,slab,30657.566072392827
264,slab,30793.21267205533
265,slab,30928.859271717836
266,slab,31060.008042203877
267,slab,31178.32963786587
268,slab,31301.61791792525
269,slab,31490.297540566382
270,slab,31673.628038748546
271,slab,31809.173292673244
272,slab,31985.746528852116
273,slab,32126.628088705987
274,slab,32266.628088705987
275,slab,32399.293080320203
276,slab,32622.899878070184
277,slab,32730.603174212873
278,slab,32779.59296906854
279,branch,32842.83852227191
280,branch,32900.12687188883
281,slab,33017.565137603066
282,branch,33168.913634458186
283,slab,33237.960005318935
284,slab,33376.567975423015
285,slab,33601.48580208727
286,slab,33724.77408214665
287,slab,33843.09567780864
288,slab,34015.142183149495
289,slab,34146.29095363554
290,slab,34215.57298593829
291,slab,34330.464238869055
292,slab,34480.130534340016
293,slab,34627.099918907006
294,slab,34750.388198966386
295,slab,34870.388198966386
296,slab,35004.55227761637
297,slab,35134.167091584524
298,slab,35316.37576316741
299,slab,35529.91732820804
300,branch,35648.23892387003
301,slab,35789.66028010734
302,branch,35958.31269101225
303,branch,36057.89170212424
304,slab,36215.37185960447
305,slab,36404.0514822456
306,slab,36538.21556089559
307,slab,36696.45588445441
308,slab,36960.42557968475
309,branch,37068.360745409365
310,slab,37204.92574824684
311,slab,37404.92574824684
312,slab,37519.8170011776
313,slab,37632.95408616745
314,slab,37799.08656342581
315,branch,37939.08656342581
316,branch,38088.75285889677
317,slab,38201.40646219591
318,branch,38378.96102489432
319,slab,38497.12448060848
320,slab,38563.45697641559
321,slab,38710.42636098258
322,slab,38900.163020592685
323,slab,39049.829316063646
324,slab,39177.04350291422
325,branch,39331.424646391264
326,slab,39482.32150971006
327,slab,39639.801667190295
328,slab,39782.63023576115
329,branch,39922.63023576115
330,branch,39975.27123021368
331,slab,40084.06046559315
332,slab,40212.12295034181
333,slab,40352.12295034181
334,slab,40518.25542760017
335,slab,40663.857625385775
336,slab,40817.480540343146
337,slab,40957.480540343146
338,slab,41090.145531957365
339,slab,41219.76034592552
340,slab,41389.46597341029
341,slab,41535.0681711959
342,slab,41667.73316281012
343,slab,41787.73316281012
344,slab,41976.41278545125
345,slab,42058.8748979636
346,slab,42185.366004370335
347,slab,42326.78736060765
348,slab,42468.20871684496
349,slab,42591.49699690434
350,slab,42654.74255010771
351,slab,42714.74255010771
352,slab,42818.66559856184
353,slab,42940.32084916781
354,slab,43063.60912922719
355,slab,43167.53217768132
356,slab,43313.13437546693
357,slab,43458.736573252536
358,slab,43585.22767965927
359,slab,43757.274185000126
360,slab,43951.18137929678
361,slab,44140.918038906886
362,slab,44250.462550407916
363,slab,44422.50905574877
364,slab,44558.155655411276
365,slab,44698.155655411276
366,slab,44891.02867063114
367,slab,45048.50882811137
368,slab,45249.506340533786
369,slab,45406.98649801402
370,slab,45479.0975235233
371,slab,45551.20854903258
372,slab,45671.20854903258
373,slab,45816.810746818184
374,slab,46026.572516452215
375,slab,46227.57002887463
376,slab,46454.72636270664
377,slab,46661.60797136241
378,slab,46789.67045611107
379,slab,46945.8754496292
380,slab,47091.47764741481
381,slab,47180.9203665148
382,slab,47297.539404411706
383,slab,47405.242700554394
384,slab,47545.242700554394
385,slab,47688.11859109153
386,slab,47804.953663562424
387,slab,47928.241943621804
388,slab,48075.211328188794
389,slab,48209.37540683878
390,slab,48349.37540683878
391,slab,48464.26665976954
392,slab,48630.3991370279
393,slab,48745.29038995867
394,slab,48892.25977452566
395,slab,49091.25726194698
396,slab,49271.25726194698
397,slab,49394.54554200636
398,slab,49559.46976703106
399,slab,49726.80177233788
400,slab,49854.864257086534
401,slab,50042.48088747947
402,slab,50193.47757618489
403,slab,50383.21423579499
404,slab,50592.976005429024
405,slab,50696.89905388316
406,branch,50882.37142379307
407,slab,51064.58009537595
408,slab,51231.91210068277
409,slab,51325.72041587924
410,slab,51455.33522984739
411,branch,51707.176573711455
412,slab,51841.5496840861
413,slab,52004.03045217882
414,slab,52160.235445696955
415,slab,52309.901741167916
416,slab,52437.96422591657
417,slab,52566.026710665225
418,slab,52728.50747875794
419,branch,52861.33807402181
420,slab,52964.74857959622
421,branch,53058.55689479269
422,slab,53312.32844560168
423,slab,53519.21005425745
424,slab,53663.432105276006
425,branch,53772.86795025567
426,branch,53858.897827348614
427,branch,53972.10807101963
428,slab,54110.332692899894
429,slab,54276.465170158255
430,slab,54348.576195667534
431,branch,54476.84424325485
432,branch,54699.32395757025
433,branch,54919.7912450402
434,branch,55037.473088019164
435,branch,55227.75619766591
436,slab,55288.92451809496
437,slab,55328.92451809496
438,slab,55373.64587764495
439,slab,55413.64587764495
440,slab,55476.89143084832
441,slab,55551.7245785838
442,slab,55621.00661088656
443,slab,55655.647627037935
444,slab,55690.28864318931
445,slab,55746.85718568424
446,slab,55803.425728179165
447,slab,55831.709999426625
448,slab,55900.99203172938
449,slab,55929.27630297684
450,slab,55985.844845471765
451,slab,56020.48586162314
452,slab,56055.12687777452
453,slab,56075.12687777452
454,slab,56135.12687777452
455,slab,56195.12687777452
456,slab,56235.12687777452
457,slab,56263.41114902198
458,slab,56298.05216517336
459,slab,56326.33643642082
460,slab,56395.61846872357
461,slab,56430.25948487495
462,slab,56450.25948487495
463,slab,56519.541517177706
464,slab,56588.82354948046
465,slab,56705.442587377365
466,slab,56805.442587377365
467,slab,56913.145883520054
468,slab,57033.145883520054
469,slab,57148.03713645082
470,branch,57228.03713645082
471,slab,57308.53558364081
472,slab,57408.53558364081
473,slab,57551.36415221167
474,slab,57607.93269470659
475,slab,57742.09677335658
476,slab,57892.27792128935
477,end,58050.42590086672
478,slab,10964.808233943942
479,branch,11170.229700847822
480,slab,11296.837526691808
481,slab,11494.827425424042
482,slab,11602.530721566733
483,branch,11799.507877602655
484,slab,11953.130792560027
485,slab,12222.945543824668
486,branch,12408.251954145173
487,slab,12647.991617803216
488,branch,12727.991617803216
489,slab,12932.930633122409
490,slab,13032.930633122409
491,branch,13182.930633122409
492,slab,13315.97198007891
493,slab,13517.96207884615
494,branch,13617.96207884615
495,slab,13858.793970421997
496,slab,14020.039125387968
497,branch,14127.458510870483
498,branch,14185.23338784133
499,branch,14342.911908692477
500,slab,14489.881293259466
501,slab,14577.05927213028
502,branch,14719.074861619889
503,slab,14897.077204042906
504,slab,14990.885519239375
505,slab,15065.718666974853
506,slab,15199.88274562484
507,slab,15284.735559367226
