segment_id,length,tortuosity,root_dist,strahler_index,radius_mean,radius_min,radius_max,volume
44,179.59086854463442,1.0795995738113071,51008.64817070548,1,47.99423344930013,33.0,59.757301330566406,1523351.9839504338
45,103.63863556823547,1.0337168878159306,51516.238655184316,1,23.05650011698405,11.0,38.056800842285156,223184.9162620455
46,172.61327306201537,1.0113904039713464,52040.74376068475,1,34.40030034383138,11.0,59.20090103149414,770303.8082798468
47,188.6580290511523,1.0122076373134805,51643.908432612756,1,31.54403305053711,11.0,45.4385986328125,801524.0299415797
48,88.51345041102954,1.0302714109314208,51524.7662276847,1,12.518766721089682,11.0,15.556300163269043,42679.73462167116
49,84.77416532482744,1.0487548044010138,51119.6935995865,1,11.0,11.0,11.0,32225.433592237754
50,109.19163745594147,1.045192356131085,51418.172878719146,1,23.462100346883137,11.0,39.27360153198242,233532.83741301324
51,150.19476382156617,1.0653222280124057,51507.15612337892,1,48.30569966634115,33.0,78.91709899902344,1294912.2981456527
52,100.33051451093148,1.0462454125529683,51392.695207403165,1,21.370899836222332,11.0,33.0,170369.081728019
53,91.99389210774521,1.0141725861675683,50557.72616862464,1,17.075133005777996,11.0,20.112699508666992,98282.38454179934
54,194.0209020125367,1.2472135958186605,51448.92130635316,1,34.73116683959961,33.0,38.19350051879883,773728.8263325588
55,184.81060357031288,1.0112991754119613,51269.25818579841,1,46.50519943237305,33.0,68.32209777832031,1436861.3683238178
56,106.48961265587965,1.054482755366692,51298.43960979674,1,20.932466506958008,11.0,31.68470001220703,176295.65943275706
57,151.92339707964948,1.054087585559942,50275.69606191484,1,40.00249926249186,11.0,88.8947982788086,1301440.2975875696
58,174.64848115777195,1.023018469428243,51424.245421714106,1,36.74043273925781,33.0,44.22129821777344,729206.0206895662
59,223.06252713180348,1.0512056296209755,51100.783582076925,1,44.293965657552086,33.0,66.88189697265625,1582895.886682128
60,86.8331333689012,1.0192202912973372,51081.95054994077,1,17.38966687520345,11.0,30.16900062561035,91360.0295528205
61,150.28354706555658,1.0183158149915001,51071.87427497203,1,39.49990018208822,11.0,87.38700103759766,1180868.7796253304
62,225.15100252979565,1.171571826672962,51032.63514765617,1,30.34866714477539,11.0,41.852500915527344,891683.3937469682
63,85.001472713438,1.0326181795099634,51017.098169792574,1,17.075133005777996,11.0,20.112699508666992,92814.27253040537
64,198.40475513375128,1.0856875167784243,50201.02916056617,1,56.73116683959961,33.0,99.0,2546372.6820232864
65,124.67044876244061,1.000439955174087,51083.0236443169,1,29.69023323059082,11.0,57.95800018310547,507274.984138644
66,102.8092581441831,1.0384769548427384,50794.166047579674,1,21.89023272196452,11.0,34.55799865722656,185223.82860895502
67,10798.0739595908,1.0599539614084796,5498.372846290486,6,58.514989460984324,33.0,107.4739990234375,125778679.73106715
68,120.07827507042535,1.0117751911084323,50534.270847276246,1,23.083267211914062,11.0,47.24980163574219,261134.3618166086
69,173.30235989906907,1.0279278961091656,50541.54244399908,1,25.614999771118164,11.0,45.7322998046875,532939.8455800703
70,506.37421974788447,1.0570487432850908,16296.446805881284,6,56.20131912231445,38.19350051879883,68.32209777832031,5470032.043454188
71,85.001472713438,1.0326181795099634,50403.95464688693,1,17.075133005777996,11.0,20.112699508666992,92814.27253040537
72,179.33547639722252,1.4193316567458025,50948.5632365482,1,31.951499938964844,11.0,51.85449981689453,705555.3815136786
73,281.0390672468536,1.3640045266246645,50900.62976363259,1,43.795667012532554,38.19350051879883,55.0,1624209.782675492
74,151.04560865691832,1.1189894144472246,50513.089944731226,1,33.019932428995766,11.0,67.94709777832031,826612.2927449514
75,906.152934388246,1.1168169651759225,16802.82102562917,6,51.93619961208768,33.76060104370117,77.0,8251038.022368303
76,192.38907657750116,1.0228585810670656,50752.91404626516,1,51.0178337097168,33.0,81.86000061035156,1929278.0499445223
77,162.96011369908553,1.0919727024445178,50749.721316790354,1,26.671166737874348,11.0,36.01350021362305,286014.3316113892
78,159.2278956782893,1.005813811060676,50749.721316790354,1,34.00450007120768,33.0,36.01350021362305,580172.6151708139
79,100.61533131796855,1.0036518408334676,50273.58184252262,1,25.399799982706707,20.112699508666992,33.0,177847.6171473562
80,1056.4246661777936,1.0525513491646201,17708.973960017418,6,52.04561063978407,33.76060104370117,68.32209777832031,10138583.121379517
81,297.30749919769016,1.0044859924737997,50149.18799399431,1,44.98569997151693,38.19350051879883,58.570098876953125,1999200.8608481337
82,222.29068420529853,1.0214027195314268,50336.09639810743,1,42.09896723429362,33.0,55.10340118408203,1236003.7071044329
83,91.99389210774521,1.1597506784560394,50003.04657915541,1,14.037566502888998,11.0,20.112699508666992,56626.327466517236
84,427.3808269259456,1.0489608364884782,18765.398626195216,6,40.27288309733073,33.0,51.225399017333984,2077499.2218720652
85,122.81666528902848,1.0192342144735318,50500.996241381006,1,25.666666666666668,11.0,55.0,404374.614813766
86,241.77308998610795,1.01030252537543,20930.115595410593,1,69.9846674601237,33.0,121.9540023803711,4455611.533162977
87,129.5085029344251,1.0023803591446454,18765.398626195216,1,19.510766347249348,11.0,36.53229904174805,217481.1332881306
88,143.29112767124937,1.0050136927125561,5784.602992041851,1,37.81693204243978,11.0,82.33809661865234,1062806.004670787
89,139.24148423314477,1.008319624627322,3672.1903630926067,1,24.408466339111328,11.0,51.225399017333984,414566.561163805
90,153.0160599247304,1.0000000501819026,3468.3355781392875,2,54.64979934692383,36.650001525878906,72.64959716796875,1487616.978330012
91,67.7458247432527,0.9999999708035343,3621.351638064018,1,34.82500076293945,33.0,36.650001525878906,258352.14451608944
92,120.91439428335524,1.1379495992928919,3201.4247914679545,1,22.717365900675457,11.0,37.039398193359375,261443.05448588624
93,134.63921578439604,1.0089193039382942,3326.771120679714,1,27.446032842000324,11.0,51.225399017333984,440107.9710011715
94,210.263647534644,1.0074424701807005,2984.6283448887507,1,40.333333333333336,11.0,77.0,1552820.2883394097
95,161.91040398346559,1.07570572079299,1410.1545955960394,1,27.446032842000324,11.0,51.225399017333984,611880.7876425788
96,66.0,1.0,53381.38652932137,1,33.0,33.0,33.0,225798.83038411278
97,118.4736257569591,1.0000000048437248,52625.98102681521,1,45.78504943847656,33.0,58.570098876953125,800502.718237813
98,142.57629536497294,1.0000000099571984,52525.16436152618,1,44.0,33.0,55.0,885232.5815119518
99,110.31039907383776,1.000000043393267,52675.3587680687,1,35.51289939880371,33.0,38.02579879760742,437786.94406987756
100,98.38699100999075,0.9999999756247011,52347.10299265808,1,35.596750259399414,33.0,38.19350051879883,392353.8863486133
101,90.59792830117533,1.0000000554357822,52287.89537398504,1,34.54804992675781,33.0,36.096099853515625,339942.7283547783
102,103.77379245262264,0.9999999650304753,52914.960633057475,1,33.0,33.0,33.0,355030.3299959368
103,72.9657453878188,1.0000000187658487,52731.968074966346,1,35.596750259399414,33.0,38.19350051879883,290977.417281369
104,53.88877434122992,0.9999999901538631,52003.99435057455,1,26.556349754333496,20.112699508666992,33.0,121737.77096189391
105,121.8149826712804,0.9999999629656672,51831.075657545625,1,34.442649841308594,33.0,35.88529968261719,454252.7976580979
106,84.5400314367185,1.0000000000427374,52743.451301800786,1,33.0,33.0,33.0,289227.8820944143
107,49.193495504995376,0.9999999756247011,52225.29226593485,1,22.0,11.0,33.0,81033.5815026829
108,49.193495504995376,0.9999999756247011,51829.08019979487,1,22.0,11.0,33.0,81033.5815026829
109,85.9127464349732,0.9999999556623735,51892.492315662996,1,33.0,33.0,33.0,293924.220003172
110,146.51648878453335,0.9999999592780101,51693.69344936416,1,44.441650390625,38.19350051879883,50.68980026245117,915100.5379470533
111,106.48201359840404,0.9999999631986142,52108.73056400445,1,44.9820499420166,33.0,56.9640998840332,692878.118177024
112,67.80855403265875,0.9999999768411437,51890.9473049965,1,33.0,33.0,33.0,231986.2506848432
113,82.47058473478033,1.000000044623098,51460.58898531461,1,34.472299575805664,33.0,35.94459915161133,308072.8490109952
114,114.3153532995459,0.9999999991776364,52047.07539440117,1,64.11269950866699,51.225399017333984,77.0,1496072.8970125604
115,72.46651435881083,0.9999999968455566,52454.794516451606,1,35.596750259399414,33.0,38.19350051879883,288986.558523448
116,95.89577675789482,1.0000000199861383,51424.86950362709,1,38.19350051879883,38.19350051879883,38.19350051879883,439469.02864578774
117,95.67403727282054,1.0000000329678604,52268.035249190674,1,42.72475051879883,33.0,52.449501037597656,558134.6692615747
118,140.86873322352267,1.000000032553906,51823.78815891072,1,55.0,33.0,77.0,1410118.708733444
119,133.14090280601224,1.0000000236426907,51362.9227757512,1,45.561899185180664,33.0,58.12379837036133,890291.8161221236
120,133.07689917450958,0.9999999615082312,51746.06474220315,1,48.383750915527344,33.0,63.76750183105469,1011684.9901341485
121,138.64004229979136,0.9999999793261445,51734.65658291035,1,42.574249267578125,33.0,52.14849853515625,802772.8469793434
122,112.17842929904127,1.0000000057866645,51661.04517126489,1,42.11269950866699,33.0,51.225399017333984,634762.8366392878
123,135.6171080653175,0.9999999768411437,51663.01150578816,1,50.661048889160156,33.0,68.32209777832031,1137781.8952108223
124,7775.571299148374,1.0376115693644465,19192.779453121162,6,59.9246562257105,38.19350051879883,79.70829772949219,91399681.70189373
125,140.86873322352267,1.000000032553906,51940.5726003923,1,44.0,33.0,55.0,874630.5914928957
126,124.24517346224,0.9999999616853039,51473.03133015735,1,55.99820137023926,38.19350051879883,73.80290222167969,1265234.751383737
127,127.0711670118296,1.0000000001545757,51463.775895897255,1,49.097049713134766,33.0,65.19409942626953,996773.8641730443
128,140.86873322352267,1.000000032553906,51649.938050528195,1,67.0890007019043,33.0,101.1780014038086,2163322.134898263
129,221.56810395507424,1.0000000179605653,51507.15612337892,1,55.95854949951172,33.0,78.91709899902344,2301965.7867121324
130,66.0,1.0,51255.09935913296,1,33.0,33.0,33.0,225798.83038411278
131,132.0,1.0,51539.43290845059,1,35.596750259399414,33.0,38.19350051879883,526397.9638359277
132,100.81666528902848,0.9999999964253372,51330.886096032904,1,42.11269950866699,33.0,51.225399017333984,570472.1793515015
133,117.41164946863812,0.9999999817506187,50331.72478852407,1,57.15800094604492,33.0,81.31600189208984,1276834.5211142406
134,97.74840152145711,1.0000000377940585,50779.43382820792,1,26.251150131225586,19.502300262451172,33.0,216282.02156963927
135,167.80071816455532,0.9999999877814086,50241.71914418058,1,65.84079933166504,38.19350051879883,93.48809814453125,2419566.8999900897
136,98.38699100999075,0.9999999756247011,50989.139579408074,1,42.11269950866699,33.0,51.225399017333984,556723.8530244494
137,65.16087305147971,0.999999994450562,50874.44876385929,1,32.069950103759766,31.13990020751953,33.0,210598.4031423242
138,103.18914671611545,0.999999988050068,50999.408471384086,1,44.0,33.0,55.0,640684.3192188953
139,111.09736861332574,1.0000000205254005,50553.24343471701,1,46.0984001159668,33.0,59.196800231933594,761655.3688782315
140,138.1882773609976,0.9999999939412764,51071.00105402626,1,49.883949279785156,33.0,66.76789855957031,1121548.1957343598
141,128.2809416865966,0.9999999755410116,50787.130271457936,1,70.75180053710938,55.0,86.50360107421875,2050707.9878093225
142,120.49896265113655,1.0000000020646884,50882.14070367385,1,55.0,33.0,77.0,1206214.0612025387
143,128.2809416865966,0.9999999755410116,50882.14070367385,1,55.0,33.0,77.0,1284112.9611943448
144,146.4486274089679,1.0000000256181398,50407.86090868178,1,52.29274940490723,38.19350051879883,66.39199829101562,1288594.9484991007
145,110.14378458254251,1.0000000091989447,50845.053057053155,1,45.715850830078125,33.0,58.43170166015625,741825.1487044301
146,135.6171080653175,0.9999999768411437,50876.85606741291,1,45.78504943847656,33.0,58.570098876953125,916337.8430618636
147,190.5255888325765,0.9999999991776364,49828.520485811234,1,69.68575096130371,38.19350051879883,101.1780014038086,3104513.658755835
148,94.6316039830886,0.9999999675311921,49821.03047351229,1,39.07004928588867,33.0,45.140098571777344,457461.2569078116
149,150.28495615837102,0.9999999885060276,49567.46288984368,1,68.03350067138672,33.0,103.06700134277344,2378457.11961996
150,128.86935427238336,1.0000000001888463,48394.05740750274,1,62.784698486328125,33.0,92.56939697265625,1715624.8672818928
151,138.75313482093995,0.9999999388150299,47860.02654062011,1,79.48119735717773,68.32209777832031,90.64029693603516,2771824.744266165
152,110.0,1.0,26968.35075226954,1,50.661048889160156,33.0,68.32209777832031,922862.9585173085
153,100.23318573981344,1.0000000092320753,21223.808100605893,1,44.709449768066406,38.19350051879883,51.225399017333984,633904.7990254808
154,150.6418273801826,0.9999999796593462,21063.4586187584,1,57.24885177612305,33.0,81.4977035522461,1643820.6069798616
155,197.41853096246624,0.9999999880318781,20190.392990102595,1,61.600101470947266,33.0,90.20020294189453,2522529.6975138346
156,191.14532051565067,0.999999978072283,20907.345572660783,1,92.27649688720703,55.0,129.55299377441406,5391374.350630463
157,192.29596329666086,1.0000000198860373,20124.30138700219,1,69.89899826049805,33.0,106.7979965209961,3225805.18057129
158,195.29906763868942,0.999999976308461,20786.78474543357,1,90.33725166320801,38.19350051879883,142.4810028076172,5563146.547107567
159,198.0,1.0,19954.178737208887,1,81.43450164794922,33.0,129.86900329589844,4611487.05088457
160,184.32785202307528,1.0000000091211307,20679.2149080941,1,82.12969779968262,51.225399017333984,113.03399658203125,4090437.3580969926
161,177.77011588507045,1.000000027007274,19943.839791939114,1,79.69549942016602,33.0,126.39099884033203,3953039.842996701
162,134.16235791547768,1.0000000327949874,19868.283108948453,1,66.94350051879883,33.0,100.88700103759766,2050721.8960329278
163,93.9081133360868,1.0000000187824156,19192.779453121162,1,41.34305000305176,33.0,49.686100006103516,511109.1730394672
164,121.17434850021391,1.0000000130092368,17808.282627804096,1,58.99114990234375,33.0,84.9822998046875,1410472.6908393844
165,177.207632785324,1.000000036355944,17703.326952447867,1,72.08649826049805,33.0,111.1729965209961,3176452.2528418307
166,113.72327278873406,0.9999999873181371,16802.82102562917,1,35.596750259399414,33.0,38.19350051879883,453512.87875704997
167,96.15352307638031,0.9999999664102591,5609.546642855557,1,49.45690155029297,33.0,65.91380310058594,766141.7744008884
168,184.06520583749662,1.0000000273372291,4596.283565731084,1,58.95089912414551,38.19350051879883,79.70829772949219,2092617.9602038045
169,128.2809416865966,0.9999999755410116,4381.159000659101,1,42.11269950866699,33.0,51.225399017333984,725879.0963948837
170,131.35746188657674,0.9999999561137213,5253.625821721298,1,64.65009880065918,60.97809982299805,68.32209777832031,1726671.7710177
171,117.88057251801239,0.999999961237126,3620.8586588786643,1,35.09734916687012,33.0,37.194698333740234,456727.76105281094
172,78.98122256484464,0.9999999810687418,3628.194824532312,1,45.36804962158203,33.0,57.73609924316406,523361.3933094145
173,96.5995008631955,0.9999999823986562,3621.351638064018,1,34.82500076293945,33.0,36.650001525878906,368387.10005224583
174,70.76516957977704,1.0000000331158536,3174.100785528524,1,33.0,33.0,33.0,242101.39384695498
175,134.02229073238715,0.9999999824026801,3175.604414538279,1,68.67939949035645,51.225399017333984,86.1333999633789,2028758.8363741492
176,113.5187209230266,0.9999999858071599,2909.9435486427865,1,47.10619926452637,33.0,61.212398529052734,815013.5411211253
177,129.95639033708326,0.9999999996631477,2698.7499116300583,1,54.12065124511719,33.0,75.24130249023438,1256548.5718605388
178,20891.675788350607,1.1995787334937824,26968.35075226954,6,61.61246493435645,38.19350051879883,99.0,259393103.74141604
179,52.25189515833794,0.9999999857191195,47860.02654062011,6,94.82014846801758,90.64029693603516,99.0,1476843.2607131354
180,5791.328156869961,1.5441881950409733,47912.27843577845,1,29.912332838231865,11.0,99.0,19444027.3372492
181,481.7789717242872,1.2505959780389002,47912.27843577845,6,84.22287368774414,68.32209777832031,99.0,10268949.106197644
182,40.20200362644945,1.0000000036676167,48394.05740750274,6,95.78469848632812,92.56939697265625,99.0,1159185.4853027074
183,709.8912802330249,1.0032139061004082,48434.25941112919,6,84.9588737487793,78.78910064697266,99.0,15729192.933226474
184,952.0746857853148,1.0129369636801888,49144.150691362214,6,68.2940423148019,55.0,78.78910064697266,13795738.230994841
185,115.5,1.0,50096.22537714753,5,61.110849380493164,46.59669876098633,75.625,1380570.7858498595
186,332.3221280602078,1.031991647831477,50211.72537714753,5,47.39917469024658,33.0,55.0,2639144.2653170894
187,371.0337608217342,1.0049032723078173,50544.04750520774,5,40.74910068511963,33.0,53.60940170288086,1861593.7199437907
188,27.761562996982004,1.000000023398175,50915.081266029476,5,54.15570068359375,53.60940170288086,54.70199966430664,255797.83561860284
189,59.85006532338847,1.0000000334070467,50942.84282902646,5,48.74909973144531,42.796199798583984,54.70199966430664,449056.52702071524
190,175.97538200169316,1.0004015091187635,51002.69289434984,5,40.66143290201823,38.19350051879883,42.796199798583984,888440.2947144341
191,49.5,1.0,51178.668276351535,4,47.297048568725586,40.994598388671875,53.5994987487793,349933.9294511812
192,59.890834299423936,0.9999999915024448,51228.168276351535,4,48.27874946594238,42.95800018310547,53.5994987487793,440328.7363482595
193,237.81913941828276,1.0163165358242203,51288.05911065096,4,49.869466145833336,42.95800018310547,55.42499923706055,1898556.9080679226
194,76.81361372212453,0.9999999977936589,51525.87825006924,3,56.78504943847656,55.42499923706055,58.14509963989258,778285.8285495967
195,33.01575146067312,1.000000017436022,51602.69186379136,3,57.91135025024414,57.6776008605957,58.14509963989258,347857.0360075476
196,110.35712695110628,1.0000000237636946,51635.70761525204,3,60.722551345825195,57.6776008605957,63.76750183105469,1279422.9463614097
197,58.4788303055267,0.9999999668367805,51746.06474220315,3,66.0447998046875,63.76750183105469,68.32209777832031,801674.1945612982
198,32.83291031876401,1.0000000514237997,51804.54357250867,3,68.32209777832031,68.32209777832031,68.32209777832031,481483.7295857843
199,32.83291031876401,1.0000000514237997,51837.376482827436,3,68.32209777832031,68.32209777832031,68.32209777832031,481483.7295857843
200,70.58464944716624,1.0000000186278752,51870.2093931462,3,68.32209777832031,68.32209777832031,68.32209777832031,1035100.4846038707
201,60.809976868464304,0.9999999734148382,51940.79404259337,3,70.60574722290039,68.32209777832031,72.88939666748047,952700.1718537809
202,45.47137493933179,1.0000000094040051,52001.60401946183,3,74.94469833374023,72.88939666748047,77.0,802562.1040222363
203,24.379739936273964,1.0000000071748685,52047.07539440117,3,73.03469848632812,69.06939697265625,77.0,408944.0971321518
204,37.275429667011906,1.000000024011508,52071.45513433744,3,63.01674842834473,56.9640998840332,69.06939697265625,466463.80047261546
205,92.22148357335564,0.9999999416699824,52108.73056400445,3,44.9820499420166,33.0,56.9640998840332,600084.9083342244
206,153.44883232144758,0.9999999676841744,52200.952047577804,3,35.596750259399414,33.0,38.19350051879883,611932.9961918676
207,161.69547985190073,0.9999999969400569,52354.40087989925,3,47.10330009460449,38.19350051879883,56.013099670410156,1140510.7433374356
208,398.864273306326,1.0214381528391905,52516.09635975115,3,35.689920043945314,11.0,56.013099670410156,1710652.2750739222
209,80.0812087820857,1.0000000188145899,52914.960633057475,3,26.556349754333496,20.112699508666992,33.0,180907.94776520936
210,80.30619387720347,1.012405940214238,52995.041841839564,2,24.408466339111328,20.112699508666992,33.0,150670.10947851554
211,133.91056320719974,1.048284063057737,53075.348035716765,2,21.355640029907228,11.0,33.0,223898.24896808105
212,123.42392120460877,1.0164592248225048,53209.25859892396,2,19.656749725341797,11.0,28.736099243164062,137013.96358914487
213,697.9623516049772,1.9945779743438643,53332.68252012857,1,21.95296075608995,11.0,68.32209777832031,2518229.660227389
214,1080.4237766144101,1.0171859050386136,48434.25941112919,5,65.8386107550727,51.225399017333984,99.0,13184392.876571909
215,52.77970210008293,1.0000000164300433,49514.6831877436,5,101.03350067138672,99.0,103.06700134277344,1692802.305288017
216,44.00039062543348,0.9999999479917172,49567.46288984368,5,104.76200103759766,103.06700134277344,106.45700073242188,1517231.6449614905
217,175.15556746119316,1.0000000234460207,49611.463280469114,5,109.78250122070312,106.45700073242188,113.10800170898438,6633960.258585716
218,33.97570192006338,0.9999999330977265,49786.61884793031,5,113.27949905395508,113.10800170898438,113.45099639892578,1369686.9279629102
219,101.49975602820629,1.0000000016633666,49820.59454985037,5,113.45099639892578,113.45099639892578,113.45099639892578,4104228.192733777
220,25.46035753767708,0.9999999949592796,49922.09430587858,5,113.45099639892578,113.45099639892578,113.45099639892578,1029511.0253735178
221,6.825452338239717,1.0000000015400365,49947.55466341625,5,112.56199645996094,111.6729965209961,113.45099639892578,271690.16336975474
222,17.19440091397567,1.0000000073641504,49954.380115754495,5,109.44999694824219,107.22699737548828,111.6729965209961,647184.549203969
223,146.9318908633294,1.0000000415002122,49971.57451666847,5,95.16904830932617,83.11109924316406,107.22699737548828,4203151.89675152
224,82.52275303436976,1.0000000264154738,50118.5064075318,5,91.05554962158203,83.11109924316406,99.0,2154949.040178222
225,40.68998361440475,1.0000000060576293,50201.02916056617,5,96.24404907226562,93.48809814453125,99.0,1184414.84656567
226,33.97691773426046,1.0000000137568323,50241.71914418058,5,91.19144821166992,88.8947982788086,93.48809814453125,887838.3140601247
227,56.028726609231136,0.999999966519385,50275.69606191484,5,85.10540008544922,81.31600189208984,88.8947982788086,1275738.8606695824
228,88.41359130863255,1.0000000207105435,50331.72478852407,5,76.1745491027832,71.03309631347656,81.31600189208984,1614164.0841705482
229,60.68712539635809,0.9999999874222109,50420.13837983271,5,66.9347972869873,62.83649826049805,71.03309631347656,855249.2835025946
230,86.58091726655663,0.9999999989392373,50480.82550522906,5,58.91824913024902,55.0,62.83649826049805,945608.7801644643
231,330.95856831205606,1.019648926265198,50567.40642249562,5,58.493666330973305,55.0,61.9109001159668,3560039.5084544867
232,46.66904755831214,0.9999999839076634,50898.36499080767,5,65.11649894714355,61.9109001159668,68.32209777832031,622173.6187708384
233,246.87165871513844,1.0362874633380814,50945.03403836598,4,59.45996602376302,51.487701416015625,68.32209777832031,2878684.347324071
234,9.620745821015536,1.00000001685327,51191.905697081114,4,50.7049503326416,49.92219924926758,51.487701416015625,77713.02732995724
235,128.61155359120673,1.041614377673864,51201.526442902126,4,48.89526621500651,38.19350051879883,58.570098876953125,876595.4682229646
236,194.3946373413683,1.027178051021846,51330.13799649333,4,55.046199798583984,51.56850051879883,58.570098876953125,1877979.0399568053
237,135.025923436946,0.9999999907745776,51524.5326338347,4,55.06929969787598,51.56850051879883,58.570098876953125,1288162.8696798796
238,66.332495807108,0.9999999873974531,51659.558557271645,4,58.570098876953125,58.570098876953125,58.570098876953125,714871.7428629143
239,428.95948920381363,1.2734004672134518,51725.891053078754,2,35.96697153363909,20.112699508666992,58.570098876953125,1638812.804834535
240,434.7607230896318,1.1604787757326553,52154.85054228256,2,24.576663624156605,11.0,55.0,1335760.2329345401
241,115.19349550499538,1.0268774210102618,52589.61126537218,2,28.704233169555664,20.112699508666992,33.0,317398.2246008361
242,408.87126455489357,1.184939981042822,52704.804760877174,1,15.860106404622396,11.0,20.112699508666992,349881.30273339665
243,822.8244124560613,1.115451885918586,16296.446805881284,3,36.31736649407281,20.112699508666992,64.49099731445312,3473092.339169362
