node_id,type,distance_to_root
82,slab,6424.872728550825
83,slab,6524.872728550825
84,slab,6588.118281754192
85,slab,6632.839641304188
86,slab,6652.839641304188
87,slab,6672.839641304188
88,slab,6692.839641304188
89,slab,6732.839641304188
90,slab,6812.839641304188
91,slab,6857.561000854184
92,slab,6877.561000854184
93,slab,6897.561000854184
94,slab,6917.561000854184
95,slab,6937.561000854184
96,slab,6977.561000854184
97,slab,7022.2823604041805
98,slab,7050.566631651643
99,slab,7070.566631651643
100,slab,7090.566631651643
101,slab,7118.850902899105
102,slab,7138.850902899105
103,slab,7158.850902899105
104,slab,7193.4919190504825
105,slab,7253.4919190504825
106,slab,7281.776190297945
107,slab,7326.497549847941
108,slab,7408.959662360294
109,slab,7478.241694663049
110,branch,7629.503087833021
111,slab,7855.989862422003
112,slab,8020.914087446709
113,slab,8275.472528673867
114,slab,8469.37972297052
115,slab,8625.584716488653
116,slab,8801.084004236494
117,slab,8952.080692941909
118,slab,9173.891423070098
119,slab,9401.047756902108
120,slab,9529.110241650764
121,slab,9691.591009743483
122,slab,9833.012365980792
123,slab,10018.484735890706
124,slab,10206.101366283643
125,slab,10275.383398586398
126,slab,10362.561377457212
127,slab,10437.39452519269
128,slab,10512.22767292817
129,slab,10673.47282789414
130,slab,10845.519333234994
131,slab,10973.58181798365
132,slab,11153.58181798365
133,slab,11305.897280100928
134,slab,11397.548794000044
135,slab,11549.864256117322
136,slab,11746.841412153244
137,slab,11925.726850353227
138,slab,12114.406472994358
139,slab,12254.406472994358
140,slab,12398.628524012918
141,slab,12544.230721798529
142,slab,12689.83291958414
143,slab,12890.830432006558
144,slab,13069.71587020654
145,slab,13260.50371048993
146,slab,13347.681689360743
147,slab,13455.384985503433
148,slab,13638.688013301668
149,slab,13791.003475418946
150,slab,13940.669770889903
151,slab,14092.98523300718
152,slab,14246.608147964553
153,slab,14412.740625222914
154,slab,14548.387224885419
155,slab,14657.931736386452
156,slab,14855.921635118686
157,slab,15009.544550076058
158,slab,15175.67702733442
159,slab,15333.157184814656
160,slab,15490.637342294893
161,slab,15671.745045057642
162,slab,15811.745045057642
163,slab,15975.452100495091
164,slab,16093.773696157083
165,slab,16251.25385363732
166,slab,16447.213033059972
167,slab,16579.878024674188
168,slab,16743.585080111636
169,slab,16899.79007362977
170,slab,17049.456369100728
171,slab,17216.788374407544
172,slab,17350.952453057533
173,slab,17458.65574920022
174,slab,17578.65574920022
175,slab,17693.54700213098
176,slab,17839.149199916592
177,slab,17959.149199916592
178,slab,18203.280312231265
179,slab,18319.899350128173
180,slab,18449.51416409633
181,slab,18572.80244415571
182,slab,18714.223800393018
183,slab,18849.870400055523
184,slab,18969.870400055523
185,slab,19104.03447870551
186,slab,19245.45583494282
187,slab,19422.091052269378
188,slab,19583.33620723535
189,slab,19755.3827125762
190,slab,19917.86348066892
191,slab,20045.925965417577
192,slab,20246.923477839995
193,slab,20392.525675625606
194,slab,20562.231303110377
195,slab,20706.453354128935
196,slab,20863.93351160917
197,slab,20993.54832557733
198,slab,21056.793878780696
199,slab,21131.627026516177
200,slab,21203.738052025456
201,slab,21322.05964768745
202,slab,21406.912461429834
203,slab,21563.11745494797
204,slab,21665.097845219825
205,slab,21849.488734365685
206,slab,22108.718362302
207,slab,22281.923443058888
208,slab,22439.403600539124
209,slab,22585.005798324735
210,slab,22719.169876974724
211,slab,22834.061129905484
212,slab,22963.67594387364
213,slab,23093.290757841798
214,slab,23213.290757841798
215,slab,23360.260142408788
216,slab,23445.112956151173
217,slab,23756.239939873256
218,slab,23885.854753841413
219,slab,24040.208895656855
220,slab,24137.145800886912
221,slab,24317.145800886912
222,slab,24464.115185453902
223,slab,24609.717383239513
224,slab,24763.340298196887
225,slab,24920.820455677123
226,slab,25114.727649973778
227,slab,25261.697034540768
228,slab,25404.525603111626
229,slab,25532.588087860284
230,slab,25647.479340791044
231,slab,25732.33215453343
232,slab,25948.66523106127
233,slab,26094.26742884688
234,slab,26154.26742884688
235,slab,26269.15868177764
236,slab,26440.038756683993
237,slab,26601.283911649964
238,slab,26750.95020712092
239,slab,26850.95020712092
240,slab,26980.565021089078
241,slab,27153.770101845967
242,slab,27335.97877342885
243,slab,27480.20082444741
244,slab,27694.67693034268
245,slab,27840.27912812829
246,slab,28006.411605386653
247,slab,28124.733201048646
248,slab,28243.05479671064
249,slab,28371.117281459297
250,slab,28494.405561518677
251,slab,28622.468046267335
252,slab,28755.13303788155
253,slab,28873.454633543544
254,slab,29035.935401636263
255,branch,29142.001418814245
256,branch,29358.778524965288
257,slab,29537.572688219352
258,slab,29652.681332551565
259,slab,29794.98382725914
260,slab,29913.305422921134
261,slab,30048.95202258364
262,slab,30163.8432755144
263,slab,30291.905760263056
264,slab,30431.905760263056
265,slab,30589.385917743293
266,slab,30746.86607522353
267,slab,30861.75732815429
268,slab,30976.64858108505
269,slab,31091.53983401581
270,slab,31206.43108694657
271,slab,31363.911244426807
272,slab,31509.513442212417
273,slab,31637.575926961075
274,slab,31784.545311528065
275,slab,31901.164349424973
276,slab,32041.164349424973
277,slab,32197.369342943108
278,slab,32347.035638414065
279,slab,32487.035638414065
280,slab,32651.959863438773
281,slab,32775.24814349815
282,slab,32857.710256010505
283,slab,32951.51857120697
284,slab,33131.51857120697
285,slab,33287.72356472511
286,slab,33469.93223630799
287,slab,33619.59853177895
288,slab,33780.84368674493
289,slab,33955.19964448655
290,slab,34112.679801966784
291,slab,34298.152171876696
292,slab,34440.98074044755
293,slab,34602.225895413525
294,slab,34763.4710503795
295,slab,34906.299618950354
296,slab,35021.19087188112
297,slab,35136.08212481188
298,slab,35278.910693382735
299,slab,35393.8019463135
300,slab,35536.63051488435
301,slab,35661.40447739031
302,slab,35835.785712495854
303,slab,35980.00776351441
304,slab,36122.836332085266
305,slab,36269.805716652256
306,slab,36415.40791443786
307,slab,36588.61299519475
308,slab,36722.777073844736
309,slab,36852.39188781289
310,slab,36965.528972802735
311,slab,37108.35754137359
312,slab,37242.52162002357
313,slab,37299.0901625185
314,slab,37371.20118802778
315,branch,37495.95320798919
316,slab,37596.96363095113
317,slab,37720.25191101051
318,slab,37786.58440681762
319,slab,37869.046519329975
320,slab,38035.178996588336
321,slab,38180.78119437394
322,slab,38334.40410933131
323,slab,38498.111164768765
324,branch,38633.76889497923
325,slab,38726.52030711594
326,slab,38828.5006973878
327,slab,38891.74625059117
328,slab,38995.6692990453
329,slab,39085.11201814529
330,slab,39225.11201814529
331,slab,39372.08140271228
332,slab,39495.36968277166
333,slab,39621.8607891784
334,slab,39764.68935774925
335,slab,39907.517926320106
336,slab,40029.17317692607
337,slab,40131.15356719793
338,slab,40233.133957469785
339,slab,40335.11434774164
340,slab,40480.71654552725
341,slab,40646.84902278561
342,slab,40748.829413057465
343,slab,40934.30178296738
344,slab,41055.957033573344
345,slab,41175.957033573344
346,slab,41346.837108479696
347,slab,41429.29922099205
348,slab,41641.90213724674
349,slab,41858.23521377458
350,slab,41979.89046438054
351,slab,42181.88056314779
352,slab,42351.58619063256
353,slab,42535.977079778415
354,slab,42702.109557036776
355,slab,42868.24203429514
356,slab,43034.3745115535
357,slab,43160.86561796023
358,slab,43282.5208685662
359,slab,43429.49025313319
360,slab,43565.136852795695
361,slab,43710.7390505813
362,slab,43854.96110159986
363,slab,44043.64072424099
364,slab,44206.12149233371
365,slab,44351.72369011932
366,branch,44559.39652639899
367,slab,44913.68029868251
368,slab,45076.16106677523
369,slab,45192.780104672136
370,slab,45348.98509819027
371,slab,45510.230253156245
372,slab,45653.0588217271
373,slab,45716.30437493047
374,slab,45957.96529440236
375,slab,46150.838309622224
376,slab,46314.545365059676
377,slab,46447.210356673895
378,slab,46627.210356673895
379,slab,46825.200255406126
380,slab,47010.67262531604
381,slab,47138.73511006469
382,slab,47266.797594813346
383,slab,47405.36165941886
384,slab,47556.358348124275
385,slab,47684.42083287293
386,slab,47835.41752157835
387,slab,47976.83887781566
388,slab,48138.08403278163
389,slab,48245.78732892432
390,slab,48385.78732892432
391,slab,48532.75671349131
392,slab,48679.7260980583
393,slab,48873.633292354956
394,slab,49034.87844732093
395,slab,49191.083440839066
396,slab,49333.91200940992
397,branch,49445.49763578531
398,branch,49452.233766060766
399,slab,49674.04449618895
400,slab,49847.24957694584
401,branch,50014.58158225266
402,slab,50116.56197252451
403,slab,50304.17860291745
404,slab,50471.510608224264
405,branch,50759.90029071162
406,branch,50916.47626089038
407,slab,51126.19865026984
408,slab,51283.678807750075
409,slab,51500.01188427791
410,branch,51626.741985650035
411,branch,51814.881650153635
412,slab,52094.389899626934
413,slab,52219.09912865086
414,slab,52277.386948379695
415,branch,52413.0335480422
416,branch,52592.99924155547
417,branch,52679.799763035546
418,slab,52766.97774190636
419,slab,52860.78605710283
420,slab,52970.33056860386
421,slab,53074.25361705799
422,branch,53215.6749732953
423,branch,53352.55566420801
424,slab,53474.59964446262
425,slab,53624.783346039716
426,branch,53714.22606513971
427,slab,53836.86032662703
428,slab,53900.80825756924
429,branch,54002.788647841095
430,slab,54082.788647841095
431,branch,54132.788647841095
432,slab,54186.64029591244
433,branch,54273.818274783254
434,branch,54409.87718043234
435,slab,54538.4392186918
436,slab,54640.41960896365
437,slab,54689.409403819314
438,slab,54724.05041997069
439,slab,54780.61896246562
440,slab,54837.187504960544
441,slab,54881.90886451054
442,slab,54938.47740700546
443,slab,54966.76167825292
444,slab,55023.33022074785
445,slab,55057.971236899226
446,slab,55102.69259644922
447,slab,55147.41395599921
448,slab,55182.05497215059
449,slab,55226.77633170058
450,slab,55271.49769125057
451,slab,55316.219050800566
452,slab,55365.20884565623
453,slab,55437.319871165506
454,slab,55486.30966602117
455,slab,55575.75238512116
456,slab,55669.56070031763
457,slab,55704.201716469004
458,slab,55732.48598771646
459,slab,55767.12700386784
460,branch,55816.85726298553
461,slab,55938.3853471242
462,slab,56079.03760929133
463,branch,56182.54946946186
464,slab,56299.53971732901
465,end,56356.10825982394
466,slab,7762.845374125557
467,branch,7952.102281826648
468,branch,8388.469356647354
469,slab,8528.469356647354
470,slab,8632.392405101487
471,slab,8732.392405101487
472,branch,8867.826316865561
473,branch,8944.311609569453
474,branch,9007.47260183211
475,branch,9031.702018034892
476,branch,9106.410862273515
477,branch,9223.742329845618
478,branch,9311.27805693548
479,branch,9422.563038450275
480,branch,9442.563038450275
481,branch,9462.563038450275
482,branch,9579.18207634718
483,branch,9718.619039039795
484,branch,9829.288563988986
485,slab,9962.25711216759
486,branch,10028.82060044265
487,slab,10147.40796737667
488,branch,10293.69630650479
489,slab,10389.655713820403
490,branch,10470.154161010394
491,branch,10479.098432920393
492,branch,10628.76472839135
493,branch,10720.416242290466
494,branch,10778.094323534093
495,branch,10824.339290756985
496,branch,10909.200714562536
497,slab,10980.061881645115
498,branch,11029.650242653757
499,branch,11090.667831695962
500,slab,11203.80491668581
501,branch,11312.48276326549
502,slab,11428.87571687393
503,slab,11477.865511729593
504,branch,11538.073484623554
505,branch,11624.096288211449
506,branch,11669.353397036899
507,slab,11762.09167059998
508,slab,11805.319770192264
509,branch,11850.04112974226
510,slab,11957.74442588495
511,slab,11992.385442036328
512,slab,12055.630995239695
513,slab,12165.175506740728
514,slab,12185.175506740728
515,slab,12205.175506740728
516,slab,12225.175506740728
517,slab,12245.175506740728
518,slab,12265.175506740728
519,slab,12285.175506740728
520,slab,12305.175506740728
521,slab,12333.45977798819
522,branch,12345.063729080224
523,slab,12368.10079418076
524,slab,12402.741810332138
525,slab,12431.0260815796
526,slab,12459.31035282706
527,slab,12493.951368978438
528,slab,12528.592385129816
529,slab,12556.876656377277
530,slab,12585.160927624738
531,slab,12619.801943776116
532,slab,12648.086215023577
533,slab,12668.086215023577
534,slab,12688.086215023577
535,slab,12708.086215023577
536,slab,12728.086215023577
537,branch,12808.074179940526
538,slab,12913.060917943738
539,slab,12969.629460438662
540,slab,13004.27047659004
541,slab,13038.911492741418
542,slab,13095.480035236342
543,slab,13123.764306483803
544,slab,13172.754101339466
545,slab,13207.395117490843
546,slab,13242.036133642221
547,slab,13270.320404889682
548,end,13298.604676137144
549,slab,8590.459455414595
550,branch,8695.458168768362
551,branch,8735.051725931484
552,branch,8832.69128350877
553,branch,8873.51786613315
554,branch,8930.888468848707
555,branch,9240.573090938413
556,branch,9301.35051792275
557,branch,9422.120709366141
558,branch,9551.116833338918
559,branch,9667.82158902608
560,branch,9832.536745511661
561,branch,9901.809290393423
562,branch,10055.166026142775
563,branch,10099.743786566936
564,branch,10183.342975209973
565,branch,10237.811777946003
566,slab,10320.273890458357
567,slab,10435.165143389117
568,branch,10502.596434826708
569,branch,10542.901746231551
570,branch,10602.479334830477
571,branch,10709.2475965917
572,slab,10765.816139086624
573,branch,10805.816139086624
574,branch,10865.816139086624
575,slab,10925.816139086624
576,branch,10985.899414629823
577,branch,11085.213830520837
578,slab,11168.542174854554
579,slab,11228.542174854554
580,slab,11248.542174854554
581,slab,11283.183191005932
582,branch,11311.467462253393
583,slab,11339.751733500854
584,slab,11368.036004748315
585,slab,11396.320275995777
586,slab,11416.320275995777
587,branch,11461.041635545773
588,slab,11550.484354645765
589,slab,11570.484354645765
590,slab,11598.768625893226
591,slab,11618.768625893226
592,slab,11638.768625893226
593,slab,11658.768625893226
594,slab,11687.052897140687
595,slab,11707.052897140687
596,slab,11735.337168388149
597,slab,11763.62143963561
598,slab,11798.262455786988
599,slab,11818.262455786988
600,slab,11838.262455786988
601,slab,11858.262455786988
602,slab,11878.262455786988
603,slab,11906.546727034449
604,slab,11934.83099828191
605,slab,11954.83099828191
606,slab,11989.472014433288
607,slab,12024.113030584665
608,slab,12044.113030584665
609,slab,12064.113030584665
610,slab,12092.397301832127
611,slab,12127.038317983504
612,slab,12155.322589230966
613,slab,12189.963605382343
614,branch,12267.738494892397
615,slab,12333.745329298397
616,slab,12390.313871793322
617,slab,12439.303666648984
618,end,12459.303666648984
619,slab,8203.087164812814
620,branch,8456.629869242188
621,slab,8660.640430780948
622,slab,8806.242628566559
623,slab,8951.84482635217
624,slab,9200.038299271986
625,branch,9355.601791133027
626,branch,9431.409813999157
627,branch,9551.571511703858
628,branch,9643.224644342148
629,branch,9684.497085211391
630,branch,9714.275443554496
631,branch,9840.227478079212
632,branch,9968.094596604657
633,branch,10089.028462829136
634,slab,10220.272510313203
635,branch,10355.649118689913
636,branch,10488.49360955213
637,slab,10626.8375604565
638,branch,10724.048670932618
639,slab,10830.491143658499
640,branch,11043.563901185124
641,branch,11082.38986404355
642,branch,11138.020768230075
643,branch,11213.519112582782
644,branch,11245.830351081306
645,slab,11341.869227094468
646,branch,11401.869227094468
647,branch,11414.182152319368
648,branch,11531.484041168585
649,branch,11631.436279766642
650,branch,11656.703847927487
651,branch,11729.198562465186
652,branch,11756.655275625444
653,branch,11764.519678229313
654,branch,11858.634756985879
655,branch,11937.351297501598
656,branch,12028.538895188125
657,slab,12097.82092749088
658,slab,12132.461943642258
659,slab,12192.461943642258
660,slab,12241.45173849792
661,slab,12301.45173849792
662,slab,12361.45173849792
663,branch,12432.420366864237
664,slab,12482.388162364903
665,slab,12567.240976107289
666,branch,12627.240976107289
667,branch,12700.725668390784
668,branch,12757.879717019874
669,branch,12811.634445022733
670,branch,12854.424454699421
671,slab,12923.321395420358
672,branch,12992.747615251197
673,branch,13041.941110756192
674,branch,13094.13627112943
675,slab,13154.767511149637
676,slab,13199.488870699633
677,slab,13227.773141947095
678,slab,13256.057413194556
679,slab,13284.341684442017
680,branch,13312.625955689478
681,slab,13352.625955689478
682,slab,13372.625955689478
683,end,13392.625955689478
684,slab,10018.202736279542
685,branch,10158.52547658896
686,branch,10193.117670584783
687,branch,10362.608574662085
688,branch,10439.856416476217
689,slab,10537.016078888146
690,branch,10589.050181296236
691,branch,10680.028168422676
692,branch,10729.44527072735
693,slab,10786.013813222275
694,slab,10842.582355717199
695,slab,10887.303715267195
696,slab,10921.944731418573
697,branch,10960.270747624527
698,slab,10978.513273990658
699,slab,10998.513273990658
700,slab,11026.79754523812
701,slab,11055.081816485581
702,slab,11089.722832636959
703,slab,11124.363848788336
704,slab,11152.648120035798
705,slab,11180.932391283259
706,slab,11209.21666253072
707,branch,11229.21666253072
708,slab,11249.21666253072
709,branch,11305.785205025644
710,slab,11354.774999881307
711,slab,11389.416016032685
712,slab,11434.13737558268
713,slab,11483.127170438343
714,slab,11511.411441685805
715,slab,11546.052457837182
716,slab,11602.621000332107
717,slab,11671.903032634862
718,slab,11735.14858583823
719,slab,11807.259611347508
720,slab,11827.259611347508
721,slab,11847.259611347508
722,slab,11867.259611347508
723,slab,11887.259611347508
724,slab,11927.259611347508
725,slab,11947.259611347508
726,slab,11975.54388259497
727,slab,11995.54388259497
728,slab,12015.54388259497
729,slab,12035.54388259497
730,slab,12055.54388259497
731,slab,12090.184898746347
732,slab,12124.825914897725
733,slab,12209.67872864011
734,slab,12269.67872864011
735,slab,12326.247271135035
736,slab,12346.247271135035
737,slab,12366.247271135035
738,slab,12386.247271135035
739,slab,12414.531542382496
740,slab,12442.815813629957
741,slab,12477.456829781335
742,slab,12497.456829781335
743,slab,12525.741101028796
744,slab,12560.382117180174
745,end,12588.666388427635
746,branch,9108.36482078519
747,branch,9192.561120466562
748,branch,9297.931102956793
749,branch,9398.307111684995
750,slab,9502.230160139128
751,branch,9599.312599333865
752,slab,9644.312599333865
753,slab,9689.033958883861
754,branch,9749.062246183013
755,branch,9765.311457783338
756,branch,9870.683418000466
757,slab,9948.465163930987
758,slab,10011.710717134354
759,slab,10086.543864869833
760,branch,10183.62630406457
761,slab,10228.62630406457
762,slab,10308.62630406457
763,branch,10425.673303171767
764,branch,10537.476702046757
765,slab,10582.198061596753
766,branch,10654.309087106032
767,branch,10691.725660973772
768,branch,10729.142234841513
769,branch,10767.089566763532
770,branch,10834.61733882807
771,slab,10854.61733882807
772,slab,10874.61733882807
773,branch,10940.683021125624
774,branch,11003.200413725135
775,branch,11086.025930648739
776,branch,11164.048787900074
777,branch,11230.381283707182
778,slab,11270.381283707182
779,slab,11310.381283707182
780,slab,11338.665554954643
781,slab,11366.949826202104
782,slab,11386.949826202104
783,slab,11406.949826202104
784,slab,11451.6711857521
785,slab,11479.955456999562
786,slab,11514.59647315094
787,slab,11534.59647315094
788,slab,11554.59647315094
789,end,11582.8807443984
790,branch,9972.566242081553
791,slab,10047.399389817032
792,branch,10123.294053661073
793,slab,10218.37296825311
794,branch,10317.367917619227
795,branch,10369.304765921623
796,branch,10434.168615823444
797,slab,10516.630728335798
798,branch,10556.630728335798
799,slab,10636.630728335798
800,branch,10719.092840848152
801,branch,10810.904439733813
802,branch,10920.765122828092
803,branch,11022.745513099948
804,slab,11085.991066303315
805,branch,11120.632082454693
806,slab,11148.916353702154
807,slab,11183.557369853532
808,slab,11211.841641100993
809,slab,11240.125912348454
810,slab,11274.766928499832
811,slab,11303.051199747293
812,slab,11331.335470994754
813,slab,11365.976487146132
814,slab,11440.80963488161
815,slab,11523.271747393965
816,slab,11543.271747393965
817,slab,11563.271747393965
818,slab,11591.556018641426
819,slab,11611.556018641426
820,slab,11639.840289888887
821,slab,11659.840289888887
822,slab,11688.124561136348
823,slab,11708.124561136348
824,slab,11736.40883238381
825,slab,11781.130191933806
826,slab,11815.771208085183
827,slab,11835.771208085183
828,slab,11855.771208085183
829,slab,11884.055479332645
830,slab,11928.77683888264
831,slab,11973.498198432637
832,end,12042.780230735392
833,slab,37622.4562807659
834,slab,37642.4562807659
835,slab,37662.4562807659
836,slab,37682.4562807659
837,slab,37710.74055201336
838,slab,37755.461911563354
839,slab,37812.03045405828
840,slab,37856.75181360827
841,slab,37916.75181360827
842,slab,38024.45510975096
843,slab,38069.17646930095
844,slab,38109.17646930095
845,slab,38129.17646930095
846,slab,38149.17646930095
847,slab,38193.897828850946
848,slab,38257.14338205432
849,slab,38301.86474160431
850,slab,38365.11029480768
851,slab,38428.35584801105
852,slab,38448.35584801105
853,slab,38468.35584801105
854,slab,38488.35584801105
855,slab,38508.35584801105
856,slab,38528.35584801105
857,slab,38548.35584801105
858,slab,38568.35584801105
859,slab,38624.92439050598
860,slab,38659.565406657355
861,slab,38742.02751916971
862,slab,38831.4702382697
863,slab,38876.19159781969
864,slab,38896.19159781969
865,slab,38959.43715102306
866,slab,39004.158510573056
867,slab,39038.79952672443
868,slab,39095.36806921936
869,branch,39254.22789859954
870,branch,39381.3836669099
871,slab,39497.83822685371
872,end,39580.30033936606
873,branch,10303.876378197594
874,slab,10378.096280558097
875,branch,10478.096280558097
876,slab,10544.428776365205
877,slab,10629.28159010759
878,branch,10685.850132602514
879,slab,10734.839927458177
880,branch,10837.016245653735
881,branch,10901.20347179726
882,branch,11017.513027957511
883,branch,11094.279355889716
884,slab,11166.390381398995
885,slab,11201.031397550372
886,slab,11245.752757100368
887,slab,11265.752757100368
888,slab,11294.03702834783
889,slab,11328.678044499207
890,slab,11356.962315746669
891,slab,11376.962315746669
892,slab,11405.24658699413
893,slab,11425.24658699413
894,slab,11445.24658699413
895,slab,11465.24658699413
896,slab,11499.887603145507
897,slab,11519.887603145507
898,slab,11539.887603145507
899,slab,11559.887603145507
900,slab,11594.528619296885
901,slab,11622.812890544346
902,slab,11671.802685400009
903,branch,11730.425580828727
904,slab,11780.392399127937
905,slab,11808.676670375398
906,slab,11828.676670375398
907,slab,11856.96094162286
908,slab,11876.96094162286
909,slab,11905.24521287032
910,slab,11939.886229021698
911,end,11968.17050026916
912,branch,10659.12793765487
913,branch,10716.051704202286
914,branch,10777.006170122566
915,branch,10857.739890944
916,branch,10954.95760410596
917,branch,11038.032138618375
918,branch,11159.435126516453
919,slab,11246.25911064861
920,slab,11306.25911064861
921,branch,11366.25911064861
922,branch,11466.55310621982
923,branch,11473.96263877174
924,branch,11546.073664281019
925,slab,11648.054054552875
926,slab,11708.054054552875
927,slab,11768.054054552875
928,branch,11808.054054552875
929,slab,11890.516167065229
930,branch,11978.457625325094
931,slab,12025.124966216466
932,slab,12059.765982367844
933,slab,12116.334524862768
934,branch,12191.167672598247
935,branch,12271.156111227408
936,slab,12308.224801713195
937,slab,12336.509072960656
938,branch,12368.8970698975
939,slab,12415.385453882976
940,slab,12435.385453882976
941,branch,12463.669725130438
942,slab,12508.391084680434
943,slab,12553.11244423043
944,slab,12622.394476533185
945,slab,12650.678747780647
946,slab,12685.319763932024
947,slab,12719.960780083402
948,slab,12748.245051330863
949,end,12776.529322578324
950,branch,10644.310465193075
951,branch,10710.552750130422
952,branch,10844.754358033311
953,branch,10861.17707835718
954,branch,10966.409608642904
955,branch,11070.476894568885
956,slab,11225.49302276205
957,branch,11365.49302276205
958,branch,11418.89276235332
959,branch,11425.493022834205
960,branch,11527.473413106061
961,slab,11567.473413106061
962,slab,11616.463207961724
963,branch,11656.463207961724
964,branch,11686.463207961724
965,slab,11743.908834427104
966,slab,11800.477376922028
967,slab,11860.477376922028
968,branch,11931.364611315817
969,slab,11976.364611315817
970,slab,12011.005627467195
971,slab,12039.289898714656
972,slab,12067.574169962118
973,slab,12116.56396481778
974,slab,12185.845997120536
975,slab,12252.178492927644
976,slab,12296.89985247764
977,slab,12331.540868629017
978,slab,12351.540868629017
979,slab,12379.825139876479
980,slab,12399.825139876479
981,slab,12419.825139876479
982,slab,12448.10941112394
983,slab,12476.393682371401
984,slab,12511.034698522779
985,slab,12567.603241017703
986,slab,12607.603241017703
987,end,12642.24425716908
988,branch,52688.9645913193
989,slab,52775.1740324577
990,slab,52838.41958566107
991,slab,52930.071099560184
992,slab,52979.060894415845
993,slab,52999.060894415845
994,slab,53033.70191056722
995,slab,53068.3429267186
996,slab,53131.58847992197
997,slab,53166.22949607335
998,slab,53206.22949607335
999,slab,53334.291980822
1000,slab,53406.40300633128
1001,slab,53563.883163811515
1002,branch,53685.53841441748
1003,slab,53845.694588197955
1004,slab,54090.92962760527
1005,branch,54174.27443034779
1006,slab,54439.26625439019
1007,slab,54600.511409356164
1008,slab,54660.511409356164
1009,slab,54709.501204211825
1010,slab,54754.22256376182
1011,slab,54798.94392331181
1012,slab,54833.58493946319
1013,slab,54890.153481958114
1014,slab,54934.874841508106
1015,slab,54963.159112755566
1016,slab,55023.159112755566
1017,slab,55095.270138264845
1018,slab,55151.83868075977
1019,slab,55180.12295200723
1020,slab,55240.12295200723
1021,branch,55348.11722290407
1022,branch,55366.63612621255
1023,slab,55489.345817676054
1024,end,55597.04911381874
1025,slab,9841.024018778944
1026,slab,9904.269571982311
1027,slab,9984.269571982311
1028,slab,10069.122385724697
1029,branch,10143.955533460176
1030,branch,10306.839811312571
1031,branch,10408.55417471225
1032,branch,10525.676524277827
1033,slab,10624.928400053404
1034,slab,10707.390512565758
1035,slab,10811.313561019891
1036,slab,10919.016857162582
1037,slab,10975.585399657506
1038,slab,11020.306759207502
1039,slab,11065.028118757498
1040,slab,11093.31239000496
1041,slab,11149.880932499884
1042,slab,11209.880932499884
1043,slab,11279.16296480264
1044,slab,11323.884324352635
1045,branch,11363.884324352635
1046,slab,11412.874119208298
1047,slab,11441.15839045576
1048,slab,11461.15839045576
1049,slab,11510.148185311422
1050,branch,11550.397408906418
1051,slab,11599.590904411412
1052,slab,11644.312263961408
1053,branch,11678.953280112786
1054,branch,11727.943074968449
1055,slab,11756.22734621591
1056,slab,11790.868362367288
1057,slab,11810.868362367288
1058,slab,11830.868362367288
1059,slab,11850.868362367288
1060,end,11870.868362367288
1061,branch,11619.484822419452
1062,slab,11675.197506125794
1063,slab,11709.838522277172
1064,slab,11754.559881827168
1065,branch,11854.559881827168
1066,slab,11926.670907336447
1067,branch,12062.850014901434
1068,slab,12117.883237478314
1069,slab,12166.873032333977
