segment_id,length,tortuosity,root_dist,strahler_index,radius_mean,radius_min,radius_max,volume
24,108.2842712474619,1.0618146159235824,9238.28276716966,1,17.071074962615967,10.0,30.0,136582.37297072037
25,169.09327140138862,1.3807953465052512,9966.245457308258,1,25.15542459487915,10.0,42.337398529052734,519778.73548893665
26,159.92162919147947,1.1881981187332429,9824.033164682018,1,22.348999500274658,10.0,51.111698150634766,478307.2999084843
27,199.51014494932195,1.162319891479575,9832.536745511661,1,40.971275329589844,30.0,52.59519958496094,1095208.2973912875
28,133.00563079745768,1.0515018563281184,9178.28276716966,1,19.142149925231934,10.0,30.0,177269.29333893867
29,152.62060586270468,1.0384516460206044,9576.320695735758,1,17.071074962615967,10.0,30.0,211598.19258824276
30,143.86416391618087,0.9999999837097394,9223.742329845618,2,57.04854965209961,35.08000183105469,79.01709747314453,1543637.3310561653
31,117.42113918831113,1.1505871872909088,9367.6064937618,1,21.12143389383952,10.0,35.08000183105469,238014.25708893838
32,155.52334190721086,1.0919634102140832,9318.238143243145,1,27.80097484588623,10.0,61.20389938354492,683526.0610964308
33,171.43107479506844,1.133405610718969,9095.986464958054,1,23.300899982452393,10.0,54.9193000793457,526074.624410799
34,157.24081856697188,1.0651982258785662,8867.826316865561,1,22.8403000831604,10.0,53.076900482177734,471542.51816430595
35,177.88651561447284,1.0746517685625028,2090.351670220711,1,19.142149925231934,10.0,30.0,261061.47490094835
36,290.7247017690456,1.15946097414996,1720.919369644823,1,58.195199966430664,34.72140121459961,101.22699737548828,4044085.437706609
37,229.44858595112478,1.0000000351724359,1073.5350525774152,3,303.14849853515625,231.2969970703125,375.0,67484397.80831687
38,162.6282618999647,0.9999999785960045,1302.98363852854,2,265.58599853515625,156.1719970703125,375.0,38076413.03705112
39,191.7525435854674,0.9999999758422713,1465.6119004285047,1,136.3314971923828,116.49099731445312,156.1719970703125,11275574.511379668
40,179.85682255430333,1.1808179045787173,54273.818274783254,1,42.27746709187826,30.0,62.111000061035156,1118581.4641448616
41,118.2842712474619,1.0105707468633829,54132.788647841095,1,19.42809995015462,10.0,30.0,186308.90316154395
42,129.72225936499984,1.1338554371912788,52595.639813109374,1,32.82023366292318,30.0,34.72140121459961,460305.4479853851
43,137.08474915649794,1.0114715189063221,52970.26886162161,1,26.403000513712566,10.0,50.92470169067383,457930.24706026044
44,118.40052576563522,1.0610430369152972,53299.89610131062,1,26.09476661682129,10.0,50.0,351181.96723036235
45,150.8374322321823,1.0202534882197676,52518.265275601065,1,26.431767145792644,10.0,51.01100158691406,493187.1047535199
46,166.99537773715184,1.0346347456856992,49445.49763578531,1,35.28283373514811,10.0,77.56420135498047,1208790.8989154224
47,175.29419921159638,1.1037296480408005,41495.87269966825,1,61.24133555094401,34.72140121459961,95.75700378417969,2475300.3528381875
48,195.64659966250537,1.036924883349606,40555.68016928378,1,50.4737663269043,30.0,74.85279846191406,1879679.853144498
49,114.98460352785644,1.07688362067855,39793.26735184668,1,22.857133229573567,10.0,48.5713996887207,276259.7677910469
50,141.33892229503567,1.050241852732087,29358.778524965288,1,25.941933314005535,10.0,49.541500091552734,482371.36614171544
51,132.47221879201993,1.0456523175669854,29142.001418814245,1,24.9509334564209,10.0,46.56850051879883,408010.66642512457
52,62.92528739883945,1.0487547899806575,13312.625955689478,1,15.522866566975912,10.0,18.284299850463867,52094.542737961645
53,5240.559167630414,1.5543034681117212,2388.9439202025987,6,25.065090116563734,10.0,57.51020050048828,14375962.904590264
54,77.96248888719299,1.0222226011396092,12817.83089282094,1,11.167099952697754,10.0,13.501299858093262,29814.00042382904
55,71.4898495151619,1.0043363518478627,12982.619328291104,1,10.0,10.0,10.0,22459.198470919702
56,73.0056307974577,1.0124059791645021,12960.445168730694,1,12.761433283487955,10.0,18.284299850463867,37788.598760970795
57,83.6308110070411,1.1597507230750934,12463.669725130438,1,15.522866566975912,10.0,18.284299850463867,73841.21339987247
58,94.2484388903373,1.1103371550599825,12368.8970698975,1,16.405066808064777,10.0,29.215200424194336,88639.068150209
59,180.9284045346555,1.0033015664753264,12586.964632054656,1,26.401767094930012,10.0,50.92100143432617,613450.8142765312
60,114.1394438087847,1.0489623167534203,12392.720819190505,1,19.42809995015462,10.0,30.0,170810.85117782996
61,116.56639973761962,1.0000000095826427,12346.401024815603,2,40.60669994354248,31.21339988708496,50.0,614606.0658133419
62,41.93149174546501,0.9999999974639197,12462.967424553222,1,30.60669994354248,30.0,31.21339988708496,123418.44700318991
63,129.54451150103324,1.0115726847157245,12191.167672598247,1,23.333333333333332,10.0,50.0,361898.88706160017
64,104.76956395135367,1.1824976873979713,11692.982921141345,1,15.522866566975912,10.0,18.284299850463867,98610.9952232476
65,110.97865736806948,1.0130421744407712,11787.888635820982,1,19.85529963175456,10.0,39.56589889526367,202651.44717006062
66,79.36237570137334,1.0605243913135205,11461.041635545773,1,21.00190035502116,10.0,34.72140121459961,124236.04285128498
67,79.76968181563443,1.0428747952330646,11710.094134923773,1,19.42809995015462,10.0,30.0,114402.53373060227
68,103.92304845413264,0.9999999858296579,11550.28788780248,1,15.522866566975912,10.0,18.284299850463867,95153.81837925878
69,134.89125293076057,1.040708665304009,11750.62614821561,1,24.41520055135091,10.0,53.245601654052734,423477.4418255048
70,73.0056307974577,1.0124059791645021,11630.380902674917,1,12.761433283487955,10.0,18.284299850463867,47182.589554459075
71,125.27009495381601,1.0092503987229242,11702.602716434863,1,25.524266560872395,10.0,56.57279968261719,401550.8471278419
72,123.84117207143248,1.0073847970173617,11741.1182228335,1,23.74619992574056,10.0,42.95429992675781,299328.3924303787
73,113.13708498984761,1.0000000002555316,11003.200413725135,1,27.176633834838867,10.0,53.245601654052734,386414.2167435133
74,79.36237570137334,1.0605243913135205,11835.517253242386,1,12.761433283487955,10.0,18.284299850463867,39785.62962601708
75,110.92044297293214,1.0004288576223115,10940.683021125624,1,23.92733319600423,10.0,43.49769973754883,279765.9561272004
76,77.27406610312546,1.0326181795099634,11379.537454301175,1,12.761433283487955,10.0,18.284299850463867,40547.233716171635
77,137.2276904813025,1.0141761339546904,11726.780120557656,1,21.969532648722332,10.0,37.624298095703125,296401.1238229927
78,120.51937831086653,1.0000626722672892,11312.48276326549,1,20.99380048116048,10.0,34.69710159301758,217774.96284080314
79,142.27156632896146,1.1751729780860145,11410.887399208044,1,26.09476661682129,18.284299850463867,30.0,265619.6687948248
80,138.5640646055102,1.0954451347622816,11473.96263877174,1,30.13176663716634,10.0,62.111000061035156,602196.0144464701
81,111.6515138991168,1.0192342273800994,11337.81252180311,1,24.41520055135091,10.0,53.245601654052734,339089.07144211594
82,178.89178724118165,1.0242785353399404,11729.198562465186,1,49.69773483276367,30.0,84.3718032836914,1598865.1375326396
83,90.1567114542818,1.0018668488231264,11105.085795910776,1,18.532166798909504,10.0,27.31220054626465,114222.782516931
84,194.16407864998737,1.1807706855492648,11656.703847927487,1,36.49136606852213,10.0,69.4740982055664,1179080.1535604638
85,148.06248474865697,1.0074375614748898,11247.819071329668,1,24.9509334564209,10.0,46.56850051879883,462775.10498110036
86,160.853267295046,1.0547034454840858,11574.883874906602,1,42.09176762898763,34.72140121459961,46.56850051879883,977615.0397162247
87,124.00574404324917,1.020613986857893,11511.405607148801,1,19.42809995015462,10.0,30.0,196990.8402889345
88,97.88656935474513,1.1870490152879263,11654.918713512985,1,16.666666666666668,10.0,30.0,96982.56015686214
89,77.264649774275,1.0498170326253482,10960.270747624527,1,11.785099983215332,10.0,15.355299949645996,32724.587758966507
90,159.3311121732816,1.0200400719238205,10896.505180160384,1,26.357066472371418,18.284299850463867,30.78689956665039,303941.8766174892
91,73.0056307974577,1.0124059791645021,10883.08191001166,1,10.0,10.0,10.0,22935.395242801518
92,175.51136476148292,1.212427731544109,11020.158231072526,1,35.17306645711263,30.0,45.51919937133789,673564.0872033447
93,152.13299860164517,1.0293296842915918,11090.194453820104,1,21.59423319498698,10.0,44.78269958496094,325036.08747316326
94,94.2484388903373,1.0103905060874776,10927.692259429192,1,16.405066808064777,10.0,29.215200424194336,88639.068150209
95,157.11833331750995,1.0360460227423394,11065.988323675952,1,39.644965489705406,10.0,90.65059661865234,1395668.4441291147
96,107.20663322216161,1.0573298458951714,11142.08765089354,1,22.96666653951009,10.0,40.615699768066406,243624.27367033134
97,128.2842712474619,1.0017318616509678,11425.493022834205,1,24.9509334564209,10.0,46.56850051879883,369553.0948264814
98,123.24555320336759,1.1443062690647072,11041.795430279177,1,28.85616683959961,10.0,46.56850051879883,377446.0348029386
99,107.13072018377338,1.009828121264164,10855.091613109855,1,21.400533040364582,10.0,44.20159912109375,200341.38127034708
100,91.20955864630136,1.0462453959052718,10758.893322696957,1,19.42809995015462,10.0,30.0,128000.97172253781
101,152.4802762413454,1.0620541746933478,10945.893544430624,1,26.598366419474285,10.0,51.510799407958984,529343.9098474309
102,108.46513145254454,1.013648584441728,11293.873857574537,1,21.00190035502116,10.0,34.72140121459961,190514.3784439861
103,151.6515138991168,1.1989105079522602,10979.137539939593,1,31.573800404866535,30.0,34.72140121459961,471707.2726506829
104,236.10890349688626,1.0466576676304842,10901.20347179726,1,41.035499572753906,30.0,50.0,1428498.358290033
105,138.81178850154052,1.0785474737878198,10891.60462046102,1,25.179066340128582,10.0,47.252899169921875,415413.9315423541
106,116.64659488987728,1.072200233219414,10809.112402359597,1,40.380133310953774,34.72140121459961,50.0,676208.1590168802
107,142.3719410487275,1.1359454161785976,10452.601734076976,1,25.649200439453125,10.0,36.947601318359375,346384.96804824925
108,134.5229515311304,1.008557331619799,11254.19183895535,1,25.128466924031574,10.0,47.10110092163086,398101.54873552057
109,162.50981532003607,1.0310629674470249,10680.028168422676,1,35.259033203125,30.0,41.05569839477539,679840.916775697
110,69.2820323027551,0.9999999491227188,10605.886951957247,1,12.761433283487955,10.0,18.284299850463867,44776.07874722482
111,144.9033091443679,1.0246211253853552,10816.48686757813,1,24.41520055135091,10.0,53.245601654052734,432353.9937171053
112,87.20298258093007,1.020157064288897,10602.10585331925,1,17.679733276367188,10.0,24.754899978637695,99433.96430899424
113,149.53226908213813,1.057352815012101,10479.098432920393,1,33.58213233947754,10.0,72.46209716796875,853755.428106004
114,121.9803902718557,1.0309224707216689,10005.482741365084,1,16.666666666666668,10.0,30.0,145114.88773224255
115,107.41134140122782,1.0009373574398326,10208.930946414719,1,19.108033498128254,10.0,37.324100494384766,153106.25921842727
116,129.00124513435907,1.1092863382942226,10435.49396204257,1,38.770833333333336,30.0,56.3125,667159.3708388911
117,234.2762075816081,1.0285164247216974,10394.034510734986,1,41.004433949788414,34.72140121459961,53.570499420166016,1203818.0919851582
118,193.25880312532615,1.0040054219791192,10394.034510734986,1,37.856833140055336,30.0,53.570499420166016,991072.8179017347
119,94.27976686931555,1.0114335003440837,10506.502760161995,1,16.797800064086914,10.0,30.393400192260742,93801.93066588423
120,74.77308183408317,1.103115888750903,10531.411717543655,1,13.239866574605307,10.0,18.284299850463867,50720.76513264371
121,80.89683388684017,1.0581883613275753,10188.836042433053,1,13.553133646647135,10.0,20.659400939941406,53053.15583080209
122,168.92734534973945,1.01931598435181,10362.608574662085,1,42.147500356038414,30.0,61.721099853515625,1014260.3651308962
123,139.04408124048305,1.011396916013534,9955.113111011555,1,32.88393338521322,10.0,70.36750030517578,740965.9730766774
124,118.30701880478512,1.0070962008950815,10317.367917619227,1,21.00190035502116,10.0,34.72140121459961,212928.20270066027
125,158.08400179206893,1.0380933207901095,10276.39390673418,1,32.83743222554525,10.0,70.22799682617188,869147.3856600855
126,152.09844813622905,1.0483317323283983,9870.683418000466,1,30.10143280029297,10.0,70.3042984008789,801109.2655030374
127,21512.498330981223,1.1909312525909317,7629.503087833021,4,55.84442154348713,30.0,79.44270324707031,221809468.60160834
128,216.7771061510433,1.0000000301769343,29142.001418814245,4,48.05500030517578,46.56850051879883,49.541500091552734,1573181.901937144
129,94.6167670545699,1.032353584126908,10228.168651026297,1,16.666666666666668,10.0,30.0,99187.9623382345
130,97.566303550217,1.0400603318536528,9935.856148736346,1,16.666666666666668,10.0,30.0,103203.33761284708
131,116.42402688982995,1.0069302358783683,9659.037425722447,1,12.761433283487955,10.0,18.284299850463867,65849.34343995116
132,116.74697104845757,1.0105048588376888,10099.743786566936,1,26.477100372314453,10.0,59.43130111694336,434472.5034174387
133,143.17552417822247,1.0024291826166205,9760.668307098515,1,24.9509334564209,10.0,46.56850051879883,421862.08793907793
134,126.332495807108,1.0832921814830325,9715.812498523579,1,24.90713373819987,10.0,34.72140121459961,300297.3125006931
135,163.5815917204686,1.0576069086825841,9684.497085211391,1,37.077667236328125,10.0,71.23300170898438,704600.9479815667
136,117.34884549403145,1.057542221291294,9652.299101908158,1,26.96910031636556,18.284299850463867,32.62300109863281,231834.1731769747
137,166.9693845669907,1.0050375927478896,9643.224644342148,1,33.14756774902344,10.0,79.44270324707031,1115263.56269259
138,204.4546180681984,1.0518794290971123,9422.120709366141,1,50.26146570841471,30.0,74.21589660644531,1942006.1189353685
139,174.9951917573192,1.0646056773729218,9301.35051792275,1,52.03500111897787,30.0,96.1050033569336,2011506.1409098925
140,130.62312138349776,1.146346213012669,8930.888468848707,1,51.17790095011393,30.0,76.96520233154297,1227271.414978147
141,146.28362871168284,1.0046833122338557,8944.311609569453,1,29.358965555826824,10.0,68.07689666748047,678038.7211258505
142,127.73106926043472,1.0418768949930566,2307.6980699206033,1,20.65216636657715,10.0,33.67219924926758,248011.69645540928
143,160.75265986001523,1.027283020694972,1865.6285897016176,1,28.041200002034504,10.0,44.123600006103516,493810.2463572738
144,134.89125293076057,1.040708665304009,1672.9925198592389,1,27.176633834838867,10.0,53.245601654052734,511382.14524948166
145,335.7649790773486,0.999999984949262,1302.98363852854,2,261.34400177001953,147.68800354003906,375.0,76588095.76255779
146,168.78994515843056,0.9999999860694603,1638.7486176058887,1,88.84400177001953,30.0,147.68800354003906,4797591.059087183
147,200.00693183866863,1.0000000217414182,56182.54946946186,1,61.80744934082031,53.614898681640625,70.0,2414418.580848526
148,65.82627645487132,0.9999999660978539,55816.85726298553,1,30.26395034790039,30.0,30.52790069580078,189413.7140822444
149,121.87545040047391,1.0000000021841688,55366.63612621255,1,67.62615013122559,46.56850051879883,88.68379974365234,1807630.698580147
150,116.93292702031924,0.9999999745806717,55348.11722290407,1,55.39345169067383,30.0,80.78690338134766,1206167.0217121085
151,134.05268554686612,0.999999977234573,55039.642199931324,1,67.89964866638184,46.56850051879883,89.23079681396484,2005478.3448898105
152,127.46058870782807,1.0000000169462306,54432.393397242005,1,66.85900115966797,30.0,103.71800231933594,1971308.364765127
153,66.1203919465465,1.000000001525148,54157.11855202948,1,32.253400802612305,30.0,34.50680160522461,216442.41392987967
154,103.19883720275146,0.9999999992488096,54030.30103754727,1,40.22710037231445,30.0,50.454200744628906,535944.2723058693
155,104.4030650891055,0.9999999669226679,53973.292266292316,1,46.05550003051758,30.0,62.111000061035156,723889.777483509
156,114.89125293076057,1.0000000201965684,54037.22982875729,1,38.284250259399414,30.0,46.56850051879883,537283.1232736418
157,120.0,1.0,53903.292266292316,1,46.05550003051758,30.0,62.111000061035156,832032.7602504896
158,103.09907174344661,1.0000000393355482,53891.5643681703,1,46.05550003051758,30.0,62.111000061035156,714848.3488974079
159,84.8528137423857,1.0000000002555316,53685.53841441748,1,34.72140121459961,34.72140121459961,34.72140121459961,321373.9030236823
160,118.38968603600817,0.9999999953672951,52996.73001156726,1,61.64090156555176,34.72140121459961,88.5604019165039,1503035.1423901992
161,98.24874910621185,1.0000000033274212,53667.645928292804,1,31.972150802612305,30.0,33.94430160522461,315915.5945963337
162,126.06099597901797,0.9999999918272948,52826.22184289968,1,51.45785140991211,30.0,72.91570281982422,1109441.0367165927
163,133.59931808289795,0.999999989707209,52770.591955464944,1,43.31915092468262,30.0,56.638301849365234,812434.1156506343
164,103.3440854621105,0.9999999977623405,53127.463281563854,1,46.0848503112793,34.72140121459961,57.448299407958984,703502.3755962444
165,107.59244865186683,0.9999999595597764,52926.41610541319,1,38.284250259399414,30.0,46.56850051879883,503150.6653725831
166,121.41429375865246,1.0000000195760852,52778.87451122555,1,43.08709907531738,30.0,56.174198150634766,729908.3112622504
167,124.45350906877948,1.0000000208837259,50916.47626089038,1,46.87579917907715,30.0,63.7515983581543,896237.3703007635
168,91.62467091021175,0.99999998880407,49533.8961943519,1,47.95034980773926,34.72140121459961,61.179298400878906,678620.6950036191
169,106.98280502912333,1.0000000157445563,44621.43829551585,1,49.83319854736328,30.0,69.66639709472656,878712.6711792042
170,178.82304145916925,0.9999999867798194,39381.3836669099,1,60.137550354003906,30.0,90.27510070800781,2201810.3008480836
171,168.4328479188112,1.0000000109804905,41804.955963013,1,89.59049987792969,70.0,109.18099975585938,4314872.558487455
172,139.63849140307371,1.0000000188597176,41635.97858610523,1,74.38469886779785,34.72140121459961,114.0479965209961,2657337.4119666317
173,134.59967786472652,0.9999999420190414,41325.73563256629,1,79.21799850463867,70.0,88.43599700927734,2665614.768474029
174,8137.174683023913,1.0543275843834246,29358.778524965288,4,53.39718697865804,35.70859909057617,70.0,75067957.40921107
175,67.2964802259456,1.0000000290425484,12267.738494892397,1,30.0,30.0,30.0,190276.3095751444
176,95.2528678282092,0.9999999913479294,12816.97359429514,1,39.768049240112305,30.0,49.53609848022461,482773.90649301716
177,74.55367194176287,0.9999999886153902,12462.967424553222,1,30.60669994354248,30.0,31.21339988708496,219436.46905552247
178,97.97958971132712,0.9999999830750286,12148.807140380293,1,30.0,30.0,30.0,277030.7680037005
179,100.74720839804942,1.0000000075083755,12640.715264376286,1,30.0,30.0,30.0,284856.0186568868
180,116.61903789690601,0.9999999695936012,11388.838129320398,1,46.56850051879883,46.56850051879883,46.56850051879883,794518.1968303373
181,60.0,1.0,11589.661209526617,1,30.0,30.0,30.0,169646.00329384883
182,117.54888993391792,1.0000000065824668,11669.353397036899,1,45.22974967956543,30.0,60.45949935913086,784020.9591591255
183,1137.8156869900397,1.0498907933780532,37495.95320798919,4,52.95980987548828,30.0,70.0,9928153.680892779
184,95.77559058939069,1.0000000167071055,11182.838196558852,1,37.071950912475586,30.0,44.14390182495117,418535.16312612133
185,63.245553203367585,1.0000000180309803,12027.96542531476,1,30.0,30.0,30.0,178822.5855599833
186,81.434812909849,0.9999999810489407,11086.025930648739,1,38.284250259399414,30.0,46.56850051879883,380825.79152152047
187,66.332495807108,0.9999999873974531,11229.21666253072,1,24.142149925231934,18.284299850463867,30.0,123842.14217501334
188,82.46211251235322,1.0000000010379968,11279.680787006104,1,30.0,30.0,30.0,233156.12993945813
189,120.9770109903055,0.9999999864108742,11274.728626765243,1,41.62280082702637,30.0,53.245601654052734,675552.7326285513
190,87.17797887081348,1.0000000040742913,11308.297751992213,1,30.0,30.0,30.0,246489.9271735467
191,109.48803428260844,1.0000000438644114,11367.44441065336,1,39.44849967956543,30.0,48.89699935913086,545511.4378268293
192,113.87423196611067,1.0000000222610361,11230.616539846515,1,46.05550003051758,30.0,62.111000061035156,789559.0786249934
193,123.28828005937953,1.0000000274723302,11083.245928505969,1,69.27445030212402,46.56850051879883,91.98040008544922,1925299.036053543
194,101.9803902718557,0.9999999785821673,11098.604133945557,1,30.0,30.0,30.0,288342.7665751308
195,91.6515138991168,1.0000000191281153,11123.25561205944,1,46.05550003051758,30.0,62.111000061035156,635475.50526637
196,156.28241314194858,1.00000002222886,10955.121803047645,1,47.5802001953125,30.0,65.160400390625,1162088.6427300915
197,104.10176043693805,0.9999999958951726,11297.285575729335,1,50.54475021362305,30.0,71.0895004272461,881540.0050076359
198,60.0,1.0,11656.463207961724,1,30.0,30.0,30.0,169646.00329384883
199,79.09620824857383,1.000000020020363,10728.493898614906,1,39.56094932556152,30.0,49.12189865112305,396472.46705207205
200,83.59268948746829,0.9999999996806914,10604.427471213206,1,25.36769962310791,20.73539924621582,30.0,170875.93479752564
201,106.91117808723277,0.9999999953079329,11070.476894568885,1,42.04165077209473,30.0,54.08330154418945,609886.7209862532
202,111.41766194536476,0.9999999853806485,10552.408881898724,1,52.588401794433594,30.0,75.17680358886719,1027551.4009217516
203,118.06704233053429,1.0000000240608065,10408.55417471225,1,61.23154830932617,50.0,72.46309661865234,1406282.6646194207
204,64.86384990182127,1.000000062848971,10434.918744747656,1,48.20100021362305,34.29100036621094,62.111000061035156,486582.4243723692
205,116.77914117302949,1.0000000386654224,10968.986470681813,1,51.85544967651367,30.0,73.71089935302734,1044929.0852096827
206,123.8065087237484,0.9999999822178611,10293.69630650479,1,49.03120040893555,30.0,68.0624008178711,982015.1426844626
207,101.07938249188805,0.9999999865629414,10362.608574662085,1,45.86054992675781,30.0,61.721099853515625,694495.8563516279
208,91.6515138991168,1.0000000191281153,10451.469537585115,1,32.360700607299805,30.0,34.72140121459961,302061.26935683406
209,87.17797887081348,1.0000000040742913,10567.184287947404,1,30.0,30.0,30.0,246489.9271735467
210,106.55866452471393,1.0000000198028307,10399.447651039582,1,39.43364906311035,30.0,48.8672981262207,530492.7561365631
211,38.68690330032884,1.0000000570683998,10299.037052611171,1,31.3221492767334,30.0,32.6442985534668,119309.43542901345
212,112.88246584647703,0.999999970493478,10355.649118689913,1,65.25799942016602,30.0,100.51599884033203,1657183.0440343781
213,94.72993770162813,1.0000000317665723,10020.543709917722,1,44.31410026550293,30.0,58.62820053100586,604740.1274698119
214,123.28828005937953,1.0000000274723302,9975.134853711532,1,49.90705108642578,46.56850051879883,53.245601654052734,966146.1135611334
215,114.89125293076057,1.0000000201965684,9606.18711528439,1,43.98350143432617,34.72140121459961,53.245601654052734,708580.1209017565
216,128.76566743797935,0.9999999740739296,9311.27805693548,1,52.124900817871094,30.0,74.24980163574219,1165115.4165146162
217,90.34838950279241,1.000000009196815,9367.6064937618,1,34.90070152282715,34.72140121459961,35.08000183105469,345734.26062008005
218,146.72460333022582,1.0000000627980261,9551.571511703858,1,64.02384948730469,30.0,98.04769897460938,2067322.3895753284
219,113.29782172699109,1.0000000060201442,9192.561120466562,1,39.363399505615234,30.0,48.72679901123047,561916.1181028046
220,110.0142377178904,1.0000000115230094,9156.860236127482,1,58.93695068359375,30.0,87.8739013671875,1297000.9021128586
221,103.93633343012682,1.000000006999382,8735.051725931484,1,44.170549392700195,30.0,58.34109878540039,658919.6408711817
222,102.51068599636992,1.0000000472538677,8695.458168768362,1,41.06635093688965,30.0,52.1327018737793,556260.6712173593
223,95.71045671553527,0.9999999986144747,2409.3979824972266,1,37.59390068054199,30.0,45.187801361083984,430735.9410989901
224,108.47967876921273,1.000000032045118,1954.1174793273397,1,36.890499114990234,30.0,43.78099822998047,469189.9292863432
225,5925.627631419772,1.0363118526584993,38633.76889497923,4,54.79766996516738,34.72140121459961,116.20099639892578,59500557.05787995
226,150.99668870541498,0.9999999990903214,1708.6049375844723,1,68.30950164794922,30.0,106.61900329589844,2445564.7015387407
227,275.87144396710687,0.9999999420243376,1465.6119004285047,1,109.14149856567383,62.111000061035156,156.1719970703125,10962716.763856698
228,244.13111231467406,0.9999999735398747,1334.07377915598,1,133.20985412597656,79.44270324707031,186.9770050048828,14348681.62972637
229,264.00374102289913,0.9999999521248844,1638.7486176058887,1,221.15950775146484,147.68800354003906,294.6310119628906,42059212.547056265
230,4886.101109386307,1.0329927514158639,44559.39652639899,4,56.788365840911865,34.72140121459961,116.20099639892578,54186117.154102236
231,6.736130275458726,1.0000000056233147,49445.49763578531,4,78.50345230102539,77.56420135498047,79.44270324707031,130424.32029725076
232,562.3478161918912,1.0106587338565052,49452.233766060766,4,66.60162544250488,50.0,79.44270324707031,7158225.932710663
233,745.3187084589647,1.0165492323159,50014.58158225266,4,65.11864013671875,53.245601654052734,82.13819885253906,9493379.270579511
234,156.57597017875375,0.9999999787196697,50759.90029071162,4,72.94489860534668,63.7515983581543,82.13819885253906,2631226.2047403674
235,710.265724759664,1.0066637451858473,50916.47626089038,4,62.055059814453124,46.56850051879883,72.46209716796875,8502231.675163614
236,188.13966450360113,1.0000000042910253,51626.741985650035,4,72.05000305175781,65.3821029663086,78.71790313720703,3077062.6471453737
237,598.151897888566,1.0315890459862276,51814.881650153635,4,64.6521209716797,50.0,79.44270324707031,7975841.90596798
238,179.965693513272,0.9999999737232397,52413.0335480422,4,71.30045127868652,63.158199310302734,79.44270324707031,2886741.6930232584
239,86.80052148007495,0.9999999957314659,52592.99924155547,3,67.81014823913574,63.158199310302734,72.46209716796875,1255863.3041287381
240,535.8752102597574,1.1508905855566243,52679.799763035546,3,55.73119990030924,30.0,72.46209716796875,4852081.857769173
241,136.88069091270935,0.9999999955025727,53215.6749732953,3,69.4365005493164,68.87300109863281,70.0,2073372.0875136245
242,361.6704009317013,1.0057417889801856,53352.55566420801,3,59.7327241897583,47.59579849243164,72.46209716796875,3503766.091468809
243,288.562582701386,1.0694840583171705,53714.22606513971,3,49.48469924926758,30.0,72.46209716796875,2371464.2914152765
244,130.0,1.0,54002.788647841095,3,30.0,30.0,30.0,367566.34047000576
